[0.4950306913261303, 0.7782987279933488] 0.8683365446371226 0.6106594399277326 0.6106594399277326 0.9094922737306843 0.7170511800583399 0.54609541846986 0.8639137657013068
[0.4566357794830538, 0.8050904220091123] 0.8900240384615384 0.6689250225835591 0.6689250225835591 0.919205298013245 0.7637957710159875 0.608528076349294 0.8800732245733053
[0.4310443363476609, 0.8216119663713766] 0.8825541619156214 0.6991869918699187 0.6991869918699187 0.9090507726269316 0.780241935483871 0.6230146296699042 0.8917575492899888
[0.42904487656120427, 0.819379328244178] 0.8814980435997765 0.7122854561878952 0.7122854561878952 0.906401766004415 0.7879090681988509 0.6315572830595524 0.891990264641425
[0.404938033221156, 0.8305425322010571] 0.9050809603573423 0.7321589882565492 0.7321589882565492 0.9249448123620309 0.8094881398252184 0.6706477400522692 0.8953557633442413
[0.37893441028695046, 0.8461710188265863] 0.9120819848975189 0.7637759710930443 0.7637759710930443 0.9280353200883003 0.8313667649950836 0.7022488531254556 0.907820192992217
[0.3543565054707933, 0.8499665115262334] 0.9172642029784887 0.7511291779584462 0.7511291779584462 0.9337748344370861 0.8259250062080954 0.6976275890943066 0.9258429699823121
[0.4080220942226843, 0.822951550235118] 0.884453781512605 0.7606142728093948 0.7606142728093948 0.9028697571743929 0.8178727537639631 0.6710135600575875 0.8936389143140879
[0.4121781977845452, 0.8162536269374446] 0.872680412371134 0.7646793134598012 0.7646793134598012 0.8909492273730685 0.8151179585941262 0.6615284814897904 0.8924721469436916
[0.3876039924552915, 0.831658850519432] 0.8955380577427822 0.7705510388437218 0.7705510388437218 0.9121412803532009 0.8283563971837824 0.6903926622600619 0.9022415054908459
[0.36225798354135025, 0.8437151134240358] 0.8974884674525884 0.7908762420957542 0.7908762420957542 0.9116997792494481 0.8408163265306122 0.7084334603146614 0.9144453019217462
[0.3473526083896085, 0.8519758861973552] 0.9098445595854923 0.7931345980126467 0.7931345980126467 0.9231788079470199 0.8474903474903475 0.7232066624298911 0.9174468713046219
[0.4015555179366631, 0.8220584929508405] 0.8844327176781003 0.7570009033423668 0.7570009033423668 0.9033112582781457 0.8157702604039913 0.6682228861198957 0.895757780609447
[0.3691188208783783, 0.8414824759888314] 0.8920863309352518 0.7841011743450768 0.7841011743450768 0.9072847682119205 0.8346153846153845 0.6973558423128741 0.9096263791924158
[0.3922988687423383, 0.8271935708316795] 0.8786333503314635 0.7782294489611563 0.7782294489611563 0.8949227373068432 0.8253892215568862 0.6783744966770869 0.8983998077655536
[0.40589214566962795, 0.8169234181573599] 0.8871319520174482 0.7348690153568203 0.7348690153568203 0.9086092715231788 0.8038537549407114 0.6542508635273978 0.8907487172737805
[0.36096925174825345, 0.8434918524564763] 0.9116402116402117 0.7782294489611563 0.7782294489611563 0.9262693156732892 0.8396686159844056 0.7131916010519723 0.9124349164757284
[0.3528716529445686, 0.8425987948661245] 0.9033264033264033 0.7850045167118338 0.7850045167118338 0.9178807947019868 0.8400193330111164 0.709919970093404 0.9160846788747504
[0.36121227798996347, 0.8412592072230307] 0.8822055137844611 0.7949412827461608 0.7949412827461608 0.8962472406181016 0.8363031598954621 0.6952999274956494 0.9147100231120044
[0.42761472947471346, 0.806430007190304] 0.8514801806322128 0.7664859981933153 0.7664859981933153 0.8693156732891832 0.8067506536724507 0.6396469969175801 0.88067744695107
[0.38534924180333596, 0.8332216997156188] 0.897206114918292 0.7687443541102078 0.7687443541102078 0.9139072847682119 0.8280223789832158 0.6907330941046655 0.8974604712934547
[0.3820026016083645, 0.82741683575159] 0.8757606490872211 0.7800361336946703 0.7800361336946703 0.891832229580574 0.8251313903487817 0.6766693117050119 0.9058808983969163
[0.3156281964444614, 0.8635856199541324] 0.9223200414293112 0.8044263775971093 0.8044263775971093 0.9337748344370861 0.8593486127864898 0.7452582916579402 0.9351557717196011
[0.27484334894165074, 0.8687206972095152] 0.9012158054711246 0.8035230352303523 0.8035230352303523 0.9139072847682119 0.8495702005730659 0.7224789515575447 0.9540093046257909
[0.37847621210267113, 0.8260772476560384] 0.8816930137684854 0.7809394760614273 0.7809394760614273 0.8975717439293598 0.8282634730538923 0.6837751057496454 0.9061691503596419
[0.39583492408801624, 0.8122348730307015] 0.9045005488474204 0.7443541102077688 0.7443541102077688 0.9231788079470199 0.8166501486620417 0.6794001445237807 0.8940628670451531
[0.3731908742325943, 0.8242911373592163] 0.8801631820499745 0.7795844625112918 0.7795844625112918 0.8962472406181016 0.8268263473053892 0.6810748012133662 0.9089837697493972
[0.37302698594540673, 0.8209421763358358] 0.8743030917384693 0.7791327913279132 0.7791327913279132 0.8905077262693156 0.8239789825650823 0.6743891258339043 0.9091337285705454
[0.37256523247514617, 0.8300960052090581] 0.8640632723677706 0.7895212285456188 0.7895212285456188 0.8785871964679912 0.8251121076233183 0.6712089474794449 0.9121582304859104
[0.35220630022797583, 0.8448314353886873] 0.8921370967741935 0.7994579945799458 0.7994579945799458 0.9055187637969095 0.8432586946164841 0.7095640469049834 0.9183912928165338
[0.38789938367299404, 0.8193793244648256] 0.8814002089864159 0.7619692863595302 0.7619692863595302 0.8997792494481236 0.8173449612403101 0.6688076762039118 0.8997171321970762
[0.38111478804903226, 0.8448314380901257] 0.8743866535819431 0.8048780487804879 0.8048780487804879 0.8869757174392936 0.8381937911571026 0.6946263299995251 0.9085073713135955
[0.3723716970119766, 0.8283098912659594] 0.8486905916585838 0.7904245709123758 0.7904245709123758 0.8622516556291391 0.8185219831618336 0.6546935310908769 0.9129293618175328
[0.5267994657671308, 0.7311299697742658] 0.9627118644067797 0.3849977406235879 0.3849977406235879 0.9854304635761589 0.5500322788896062 0.46508101584920625 0.8473688988108597
[0.49454816358597375, 0.7597141566953791] 0.9636194029850746 0.46678716674197923 0.46678716674197923 0.9827814569536424 0.6289193302891933 0.5267458091217604 0.868470077975918
[0.4701360588017294, 0.7762393936241988] 0.9443079443079443 0.5210122006326254 0.5210122006326254 0.9699779249448124 0.6715200931857892 0.551227475989166 0.8849738002112741
[0.45855552339431377, 0.7836087549462176] 0.9403453689167975 0.5413465883416178 0.5413465883416178 0.9664459161147902 0.6871236019501004 0.5627041632795902 0.8806951497722169
[0.4262905650875727, 0.8124162572310832] 0.9638989169675091 0.6032535020334387 0.6032535020334387 0.977924944812362 0.7420789327404114 0.6286652621820406 0.8925171248761832
[0.4032056345011625, 0.8240285841893703] 0.9628378378378378 0.6439222774514234 0.6439222774514234 0.9757174392935982 0.7717303005686433 0.6585934162993055 0.9054948233845956
[0.3958891825438504, 0.8220187566172815] 0.9419141914191419 0.6448260280162675 0.6448260280162675 0.9611479028697572 0.7655579399141631 0.6403340690314419 0.9184006009043489
[0.43465185137453116, 0.8153193412267933] 0.928071292170592 0.6588341617713511 0.6588341617713511 0.9501103752759382 0.7706131078224102 0.6379577834200773 0.8754638704265085
[0.4313866063227021, 0.8177757913537087] 0.9217171717171717 0.6597379123361952 0.6597379123361952 0.9452538631346579 0.7690281801422174 0.6326265710263957 0.8813561046555125
[0.41533186565876645, 0.8278249195506925] 0.9393564356435643 0.6859466787166743 0.6859466787166743 0.9567328918322295 0.7928963175763907 0.669058067848361 0.8897680672805387
[0.38645732609115047, 0.8416703904830435] 0.9365737996443391 0.7139629462268414 0.7139629462268414 0.9527593818984548 0.8102564102564102 0.6879111523166818 0.9065996734128752
[0.3709321767491068, 0.8519428321270605] 0.9565992865636147 0.7270673294170809 0.7270673294170809 0.9677704194260486 0.8261874197689346 0.7173426213072549 0.9096436968385688
[0.43347157462732555, 0.8197856188991763] 0.9243076923076923 0.6787166741979214 0.6787166741979214 0.9456953642384106 0.7826993225638353 0.6492597933056243 0.8848981884090499
[0.3958247513803535, 0.8470299247653956] 0.9538369304556354 0.7189335743334839 0.7189335743334839 0.9660044150110375 0.8198917804689514 0.708312460000028 0.8995609926891968
[0.41054240876060877, 0.8343010256470395] 0.9239698200812536 0.719385449615906 0.719385449615906 0.9421633554083885 0.8089430894308942 0.6798032853618802 0.8920373191127284
[0.4253565902526808, 0.8217954466576127] 0.9405063291139241 0.6714866696791686 0.6714866696791686 0.9584988962472406 0.7835486422356975 0.6591400114645504 0.8833766754547929
[0.3944539562659692, 0.8380973645223471] 0.9529339853300733 0.7044735652959783 0.7044735652959783 0.9660044150110375 0.810080540400104 0.6961545132915073 0.9022054107326863
[0.39221134013818704, 0.8416703864366362] 0.9426180514046623 0.7126073203795752 0.7126073203795752 0.9576158940397351 0.8116314976839938 0.692675573912912 0.9027599305329036
[0.3886431221679259, 0.8436802162981395] 0.9357060849598163 0.736556710347944 0.736556710347944 0.950551876379691 0.8242730720606827 0.7046412513205496 0.900946244796701
[0.44405854553609836, 0.8246985267932632] 0.9186320754716981 0.7040216900135563 0.7040216900135563 0.9390728476821192 0.7971348170887695 0.6628391384414745 0.8726802987364449
[0.40980958476057006, 0.8398838781149806] 0.9362079149438866 0.7162223226389517 0.7162223226389517 0.952317880794702 0.8115719406041988 0.6893047329878744 0.8883028142952192
[0.4131540977073706, 0.8320678895262003] 0.9228958210712184 0.7085404428377767 0.7085404428377767 0.9421633554083885 0.8016359918200409 0.6704512257208822 0.8936369376621589
[0.3637072082813588, 0.8528360870066579] 0.9423963133640553 0.7392679620424762 0.7392679620424762 0.9558498896247241 0.8285641934667005 0.7133040115835846 0.9229577581399895
[0.33678682939103266, 0.8450200998287959] 0.9411064842355741 0.7148666967916855 0.7148666967916855 0.9562913907284768 0.8125321006676939 0.6929781608595939 0.9433750395266183
